case_id,case_score,case_outlier,iso_outlier
3727541,0.942,False,False
3727572,0.77,False,False
3728113,0.614,True,False
3729523,0.644,True,False
3729714,0.603,True,False
3731022,0.724,False,False
3734285,0.988,True,False
3734467,0.675,False,False
3736272,0.667,False,False
3737683,0.649,True,False
3744434,0.675,False,False
3745180,0.975,True,False
3745947,0.94,False,False
3746653,0.979,True,False
3747780,0.686,False,False
3753623,0.928,True,False
3768886,0.64,True,False
3780310,0.927,True,False
3784680,0.619,True,False
3793428,0.925,True,False
3796033,0.925,True,False
3797108,0.676,False,False
3802730,0.536,True,True
3815650,0.959,False,False
3828626,0.66,False,False
3829621,0.904,True,False
3830440,0.952,False,False
3832854,0.743,False,False
3833680,0.646,True,False
3834330,0.952,False,False
3843237,0.941,False,False
3851130,0.683,False,False
3858417,0.587,True,False
3867425,0.966,False,False
3868133,0.967,False,False
3873935,0.945,False,False
3876964,0.685,False,False
3878042,0.962,False,False
3879795,0.72,False,False
3881061,0.61,True,False
3881600,0.606,True,False
3881795,0.962,False,False
3882953,0.687,False,False
3883827,0.705,False,False
3885354,0.694,False,False
3888982,0.955,False,False
3890396,0.973,False,False
3891446,0.615,True,False
3892505,0.814,True,True
3893817,0.697,False,False
3894569,0.665,False,False
3894614,0.608,True,False
3895242,0.614,True,False
3896896,0.906,True,False
3898824,0.684,False,False
3899858,0.962,False,False
3901411,0.982,True,False
3901801,0.916,True,False
3902523,0.628,True,False
3902889,0.721,False,False
3903301,0.886,True,True
3906817,0.963,False,False
3909568,0.697,False,False
3910351,0.96,False,False
3916862,0.744,False,False
3917792,0.7,False,False
3925624,0.74,False,False
3927643,0.747,False,False
3927739,0.623,True,False
3930382,0.968,False,False
3930761,0.707,False,False
3932549,0.669,False,False
3933360,0.954,False,False
3933960,0.687,False,False
3935195,0.632,True,False
3935223,0.926,True,False
3936989,0.675,False,False
3938346,0.988,True,False
3940349,0.729,False,False
3942829,0.988,True,False
3943359,0.738,False,False
3945605,0.966,False,False
3946473,0.7,False,False
3946781,0.974,False,False
3949536,0.967,False,False
3951904,0.707,True,False
3953870,0.752,False,False
3959330,0.701,False,False
3959698,0.619,True,False
3960395,0.975,True,False
3961333,0.973,False,False
3962270,0.719,False,False
3965198,0.718,False,False
3966946,0.955,False,False
3967613,0.577,True,True
3967958,0.738,False,False
3971513,0.968,False,False
3971830,0.655,False,False
3978362,0.983,True,False
3983198,0.718,False,False
3987293,0.974,False,False
3988631,0.637,True,False
3989897,0.688,False,False
3990607,0.687,False,False
3995906,0.7,False,False
3996397,0.632,True,False
3998042,0.984,True,False
3999843,0.684,False,False
4000991,0.972,False,False
4002836,0.691,False,False
4004994,0.655,False,False
4005077,0.766,False,False
4008831,0.967,False,False
4011065,0.811,True,False
4012152,0.638,True,False
4014815,0.659,False,False
4018764,0.742,False,False
4019214,0.626,True,False
4021376,0.956,False,False
4029282,0.627,True,False
4029732,0.606,True,False
4030042,0.602,True,False
4032229,0.716,False,False
4032881,0.532,True,True
4035956,0.736,False,False
4038692,0.655,True,False
4044307,0.565,True,False
4044693,0.696,False,False
4046639,0.63,True,False
4050155,0.959,False,False
4055069,0.679,False,False
4055358,0.638,True,False
4056074,0.655,True,False
4056698,0.987,True,False
4059127,0.927,True,False
4059654,0.961,False,False
4059913,0.596,True,False
4061018,0.701,False,False
4062767,0.622,True,False
4065359,0.698,False,False
4067441,0.63,True,False
4075979,0.655,True,False
4077574,0.727,False,False
4081364,0.667,False,False
4081605,0.698,False,False
4082554,0.981,True,False
4086821,0.597,True,False
4087568,0.987,True,False
4088512,0.623,True,False
4089934,0.689,False,False
4092557,0.669,False,False
4098617,0.714,False,False
4106982,0.965,False,False
4116554,0.622,True,False
4119338,0.94,False,False
4119890,1.0,True,False
4120038,0.639,True,False
4120375,0.761,False,False
4120712,0.497,True,True
4120803,0.583,True,False
4121460,0.691,False,False
4121999,0.937,False,False
4122647,0.698,False,False
4124258,0.687,False,False
4125492,0.584,True,False
4126096,0.652,True,False
4128946,0.649,False,False
4131275,0.716,False,False
4132003,0.969,False,False
4132172,0.642,True,False
4136619,0.965,False,False
4139882,0.588,True,False
4145458,0.966,False,False
4147455,0.631,True,False
4151070,0.958,False,False
4152878,0.668,False,False
4155269,0.98,True,False
4156240,0.953,False,False
4157546,0.988,True,False
4159310,0.653,False,False
4159982,0.68,False,False
4160051,0.701,False,False
4161683,0.618,True,False
4163300,0.687,False,False
4167229,0.732,False,False
4172943,0.741,False,False
4176968,0.591,True,False
4179909,0.715,False,False
4179992,0.663,False,False
4181635,0.964,False,False
4182851,0.674,False,False
4183008,0.704,False,False
4184540,0.678,False,False
4184741,0.67,False,False
4185726,0.754,False,False
4188387,0.891,True,False
4190693,0.586,True,False
4192656,0.583,True,False
4193609,0.725,False,False
4196368,0.732,False,False
4197927,0.661,False,False
4199264,0.667,False,False
4204133,0.597,True,False
4204569,0.598,True,False
4209658,0.608,True,False
4209852,0.969,False,False
4210243,0.662,False,False
4214784,0.955,False,False
4215189,0.656,False,False
4219111,0.594,True,False
4220504,0.972,False,False
4223565,0.946,False,False
4225052,0.96,False,False
4228478,0.651,False,False
4229371,0.648,False,False
4234704,0.964,False,False
4235592,0.701,False,False
4236010,0.707,False,False
4238351,0.97,False,False
4239450,0.582,True,False
4239488,0.615,True,False
4243698,0.71,True,False
4246382,0.661,False,False
4254960,0.967,False,False
4258799,0.596,True,False
4263014,0.694,False,False
4270166,0.637,True,False
4272602,0.962,False,False
4274844,0.937,False,False
4281822,0.617,True,False
4282402,0.929,True,False
4285256,0.58,True,True
4285942,0.967,False,False
4287399,0.697,False,False
4289500,0.961,False,False
4290324,0.61,True,False
4291563,0.963,False,False
4291574,0.607,True,False
4292000,0.616,True,False
4293310,0.765,False,False
4300583,0.635,True,False
4301596,0.955,False,False
4302073,0.965,False,False
4302294,0.621,True,False
4302991,0.961,False,False
4306197,0.947,False,False
4308991,0.686,False,False
4310308,0.597,True,False
4313461,0.955,False,False
4314442,0.963,False,False
4314622,0.628,True,False
4315904,0.941,False,False
4316878,0.965,False,False
4317123,0.964,False,False
4317993,0.637,True,False
4318875,0.656,True,False
4323318,0.686,False,False
4324793,0.654,False,False
4325240,0.64,True,False
4329588,0.618,True,True
4329627,0.544,True,False
4330430,0.712,False,False
4334830,0.684,False,False
4334834,0.671,False,False
4336310,0.647,True,False
4337643,0.704,False,False
4337692,0.938,True,False
4337936,0.59,True,False
4339736,0.965,False,False
4340270,0.98,False,False
4342136,0.944,False,False
4343382,0.699,False,False
4344565,0.684,False,False
4347884,0.663,False,False
4350028,0.96,False,False
4351345,0.659,False,False
4351876,0.951,False,False
4357608,0.934,True,False
4361909,0.611,True,False
4369181,0.603,True,False
4371397,0.951,False,False
4374356,0.65,True,False
4378938,0.725,False,False
4380619,0.744,False,False
4381938,0.687,False,False
4384110,0.698,False,False
4384954,0.698,True,False
4389090,0.681,True,False
4389546,0.608,True,False
4393203,0.668,False,False
4405038,0.928,True,False
4405603,0.579,True,False
4406823,0.962,False,False
4416017,0.99,True,False
4416352,0.615,True,False
4422547,0.644,True,False
4423698,0.943,False,False
4425814,0.653,True,False
4425838,0.933,False,False
4429736,0.609,True,False
4429957,0.946,False,False
4438860,0.925,True,False
4445422,0.552,True,False
4448407,0.709,False,False
4452560,0.547,True,False
4452748,0.664,False,False
4454091,0.93,False,False
4458712,0.552,True,False
4459915,0.452,True,True
4460198,0.926,True,False
4460923,0.93,False,False
4461831,0.925,True,False
4464907,0.664,False,False
4466109,0.58,True,False
4472896,0.726,False,False
4475536,0.67,False,False
4477215,0.58,True,False
4482149,0.878,True,False
4485058,0.969,False,False
4487522,0.939,False,False
4495122,0.699,False,False
4495482,0.963,False,False
4495693,0.635,True,False
4498195,0.704,False,False
4499509,0.704,False,False
4502336,0.734,False,False
4506372,0.638,True,False
4507047,0.603,True,False
4509548,0.74,False,False
4511172,0.953,False,False
4518012,0.599,True,False
4519355,0.96,False,False
4520437,0.707,False,False
4523031,0.687,False,False
4528654,0.731,False,False
4530777,0.556,True,False
4532108,0.666,False,False
4532666,0.699,False,False
4534133,0.954,False,False
4535643,0.988,True,False
4535673,0.927,True,False
4538296,0.672,False,False
4541396,0.959,False,False
4544674,0.681,False,False
4544793,0.676,True,False
4546509,0.73,False,False
4546767,0.657,False,False
4546921,0.92,True,False
4551494,0.925,True,False
4556063,0.689,False,False
4557074,0.731,False,False
4557293,0.665,False,False
4557376,0.6,True,False
4558181,0.651,True,False
4561046,0.883,True,False
4561520,0.73,False,False
4563842,0.603,True,False
4565201,0.692,False,False
4565231,0.43,True,True
4568005,0.97,False,False
4568323,0.546,True,False
4568991,0.602,True,False
4569681,0.646,True,False
4571236,0.976,False,False
4573909,0.988,True,False
4574721,0.967,False,False
4576476,0.659,True,False
4577402,0.711,False,False
4578210,0.611,True,False
4580781,0.672,False,False
4581291,0.671,False,False
4581530,0.708,False,False
4581576,0.894,True,False
4582102,0.594,True,False
4582447,0.607,True,False
4583575,0.697,False,False
4587229,0.722,False,False
4588849,0.985,True,False
4589428,0.985,True,False
4589653,0.56,True,False
4589736,0.605,True,False
4590635,0.614,True,False
4590665,0.706,False,False
4591274,0.59,True,False
4592657,0.959,False,False
4593447,0.944,False,False
4594570,0.955,False,False
4595267,0.679,False,False
4595553,0.693,False,False
4596585,0.721,False,False
4596918,0.787,False,False
4598731,0.538,True,False
4599697,0.646,True,False
4601549,0.643,True,False
4602509,0.874,True,False
4603773,0.98,True,False
4604349,0.671,False,False
4605503,0.733,False,False
4606881,0.685,False,False
4607685,0.708,False,False
4608242,0.66,False,False
4608993,0.522,True,False
4609219,0.949,False,False
4610218,0.603,True,False
4610667,0.582,True,False
4611116,0.954,False,False
4611301,0.693,False,False
4620139,0.701,False,False
4625539,0.642,True,False
4629004,0.697,False,False
4633978,0.926,True,False
4637482,0.96,False,False
4640280,0.618,True,False
4641308,0.614,True,False
4644551,0.704,False,False
4646626,0.926,True,False
4646629,0.719,False,False
4648928,0.661,False,False
4648990,0.612,True,False
4653892,0.963,False,False
4660745,0.633,True,False
4681610,0.71,False,False
4685417,0.992,True,False
4691855,0.711,False,False
4695077,0.696,False,False
4695725,0.706,False,False
4710606,0.721,False,False
4712607,0.704,False,False
4720608,0.582,True,False
4722168,0.723,False,False
4722173,0.608,True,False
4726727,0.6,True,False
4728603,0.586,True,False
4734658,0.91,True,False
4735185,0.628,True,False
4735569,0.977,False,False
4741816,0.667,False,False
4747767,0.705,False,False
4762303,0.704,False,False
4771231,0.54,True,False
4773116,0.648,True,False
4774987,0.614,True,False
4775900,0.7,False,False
4777311,0.936,False,False
4784793,0.664,False,False
4792765,0.77,False,False
4795652,0.958,False,False
4796297,0.966,False,False
4803887,0.679,False,False
4804379,0.681,False,False
4805282,0.954,False,False
4806600,0.587,True,False
4809587,0.624,True,False
4810148,0.722,False,False
4812053,0.705,False,False
4812456,0.708,False,False
4813114,0.615,True,False
4813248,0.623,True,False
4816738,0.965,False,False
4818486,0.631,True,False
4819671,0.602,True,False
4819739,0.592,True,False
4820539,0.666,False,False
4822559,0.575,True,False
4823271,0.54,True,False
4824359,0.566,True,False
4824378,0.596,True,False
4824970,0.669,False,False
4825261,0.695,False,False
4825615,0.985,True,False
4827136,0.904,True,False
4827249,0.638,True,False
4828620,0.707,False,False
4830071,0.985,True,False
4830126,0.594,True,False
4832613,0.771,False,False
4833082,0.715,False,False
4833530,0.658,False,False
4835129,0.63,True,False
4837331,0.985,True,False
4841819,0.985,True,False
4842497,0.757,False,False
4845170,0.937,False,False
4846075,0.95,False,False
4855024,0.985,True,False
4857844,0.666,False,False
4858294,0.985,True,False
4860974,0.967,False,False
4861290,0.956,False,False
4865300,0.724,False,False
4866292,0.728,False,False
4867694,0.722,False,False
4870792,0.964,False,False
4873186,0.711,False,False
4874294,0.985,True,False
4875541,0.985,True,False
4879565,0.669,False,False
4879618,0.923,True,False
4880023,0.669,False,False
4880621,0.55,True,False
4881075,0.688,False,False
4885184,0.657,False,False
4885256,0.99,True,False
4885475,0.736,False,False
4887779,0.977,False,False
4888102,0.615,True,False
4890925,0.735,False,False
4903631,0.638,True,False
4912023,0.943,False,False
4913286,0.707,False,False
4923453,0.957,False,False
4927992,0.694,False,False
4928107,0.641,True,False
4933265,0.714,False,False
4933806,0.931,False,False
4935037,0.633,True,False
4938008,0.642,True,False
4940644,0.717,False,False
4944087,0.961,True,False
4948158,0.65,False,False
4950194,0.959,False,False
4959188,0.702,False,False
4959812,0.547,True,False
4960669,0.704,False,False
4962280,0.77,False,False
4963316,0.724,False,False
4963317,0.763,False,False
4964122,0.714,False,False
4964516,0.641,True,False
4968117,0.603,True,False
4971922,0.726,False,False
4972085,0.712,False,False
4972924,0.979,False,False
4973504,0.964,False,False
4975056,0.974,False,False
4977331,0.728,False,False
4978481,0.758,False,False
4980241,0.971,False,False
4984981,0.747,False,False
4986984,0.589,True,False
4990413,0.942,False,False
5001256,0.985,True,False
5002082,0.707,False,False
5007766,0.922,True,False
5008645,0.573,True,False
5011629,0.643,True,False
5011818,0.743,False,False
5014163,0.601,True,False
5014741,0.678,False,False
5016643,0.689,False,False
5019451,0.63,True,False
5020401,0.693,False,False
5021660,0.593,True,False
5023361,0.703,False,False
5025683,0.598,True,False
5026680,0.965,False,False
5028164,0.946,False,False
5028884,0.959,False,False
5030359,0.889,True,False
5031785,0.609,True,False
5031919,0.96,False,False
5036267,0.603,True,False
5037825,0.965,False,False
5038494,0.609,True,False
5041223,0.586,True,False
5043362,0.646,True,False
5043454,0.718,False,False
5044814,0.697,False,False
5045102,0.73,False,False
5045482,0.624,True,False
5049765,0.984,True,False
5050250,0.755,False,False
5051766,0.608,True,False
5052356,0.697,False,False
5052939,0.943,False,False
5053687,0.728,False,False
5054444,0.715,False,False
5054934,0.973,False,False
5055836,0.722,False,False
5056314,0.722,False,False
5058517,0.559,True,False
5061993,0.676,False,False
5062593,0.611,True,False
5063900,0.634,False,False
5064511,0.601,True,False
5064826,0.679,False,False
5068048,0.978,False,False
5068070,0.522,True,True
5068783,0.659,False,False
5068955,0.963,False,False
5069540,0.615,True,False
5069588,0.711,False,False
5070033,0.568,True,False
5070604,0.532,True,False
5071981,0.962,False,False
5071997,0.647,True,False
5072024,0.709,False,False
5073390,0.608,True,False
5075981,0.669,True,False
5078883,0.961,False,False
5080348,0.614,True,False
5084718,0.652,True,False
5087335,0.954,False,False
5087936,0.947,False,False
5088217,0.979,False,False
5088423,0.93,False,False
5089376,0.709,False,False
5089824,0.666,False,False
5091849,0.736,False,False
5095678,0.596,True,False
5098197,0.613,True,False
5099693,0.664,True,False
5102213,0.577,True,False
5103695,0.979,False,False
5105363,0.624,True,False
5105797,0.764,False,False
5106432,0.906,True,False
5107748,0.578,True,False
5108718,0.951,False,False
5109975,0.671,False,False
5111183,0.974,False,False
5119428,0.63,True,False
5120609,0.933,True,False
5122014,0.841,True,True
5122053,0.585,True,False
5123467,0.684,False,False
5124051,0.638,True,False
5125859,0.935,True,False
5126018,0.905,True,False
5126344,0.614,True,False
5127562,0.962,False,False
5129295,0.978,False,False
5131251,0.62,True,False
5131356,0.926,True,False
5131549,0.67,False,False
5131734,0.926,True,False
5133133,0.59,True,False
5133571,0.934,True,False
5133759,0.665,False,False
5135298,0.607,True,False
5135361,0.89,True,False
5136647,0.629,True,False
5136790,0.974,False,False
5136943,0.944,False,False
5137689,0.963,False,False
5138582,0.689,False,False
5141423,0.677,False,False
5142138,0.958,False,False
5143830,0.702,False,False
5146752,0.599,True,False
5147339,0.677,False,False
5148345,0.679,False,False
5150432,0.659,False,False
5151104,0.676,False,False
5152089,0.639,True,False
5153992,0.971,False,False
5154273,0.721,False,False
5155565,0.78,False,False
5158887,0.764,False,False
5160349,0.706,False,False
5162241,0.678,False,False
5175350,0.781,False,False
5177324,0.674,False,False
5177493,0.966,False,False
5178330,0.781,False,False
5185810,0.593,True,False
5186508,0.592,True,False
5187032,0.593,True,False
5188414,0.664,False,False
5192105,0.634,True,False
5193009,0.621,True,False
5195057,0.597,True,False
5198557,0.692,False,False
5203657,0.654,True,False
5204850,0.778,False,False
5205832,0.783,False,False
5208112,0.883,True,False
5211753,0.911,True,False
5213833,0.623,True,False
5214826,0.947,False,False
5217149,0.724,False,False
5219602,0.58,True,False
5220584,0.719,False,False
5221093,0.642,True,False
5222239,0.725,False,False
5223942,0.719,False,False
5225331,0.779,False,False
5229166,0.956,False,False
5229572,0.742,False,False
5230001,0.934,False,False
5231188,0.717,False,False
5231359,0.631,True,False
5232371,0.781,False,False
5232718,0.69,False,False
5234804,0.699,False,False
5235447,0.713,False,False
5237194,0.669,True,False
5239576,0.951,False,False
5240524,0.617,True,False
5241131,0.689,False,False
5242070,0.954,False,False
5243215,0.65,True,False
5244066,0.702,False,False
5244096,0.962,False,False
5245304,0.717,False,False
5246383,0.658,True,False
5247680,0.968,False,False
5249087,0.585,True,False
5249281,0.72,False,False
5249665,0.67,False,False
5252184,0.631,True,False
5257634,0.765,False,False
5257681,0.958,False,False
5257945,0.68,False,False
5258623,0.967,False,False
5259658,0.976,False,False
5260366,0.611,True,False
5261805,0.64,True,False
5262430,0.62,True,False
5263500,0.692,False,False
5263710,0.964,False,False
5264560,0.953,False,False
5264598,0.954,False,False
5265490,0.952,False,False
5265779,0.985,True,False
5266533,0.722,False,False
5269973,0.633,False,False
5271408,0.99,True,False
5272863,0.744,False,False
5272892,0.703,False,False
5273268,0.731,False,False
5273630,0.669,False,False
5276410,0.98,True,False
5283155,0.639,True,False
5285721,0.538,True,True
5289023,0.936,False,False
5289193,0.562,True,False
5290405,0.78,False,False
5293466,0.696,False,False
5294075,0.975,False,False
5295453,0.617,True,False
5297541,0.942,False,False
5298554,0.589,True,False
5299025,0.957,False,False
5299844,0.586,True,False
5300987,0.696,False,False
5301880,0.67,False,False
5303433,0.574,True,False
5305616,0.506,True,True
5305809,0.684,False,False
5314907,0.539,True,False
5319101,0.711,False,False
5320704,0.716,False,False
5323373,0.955,False,False
5325148,0.704,False,False
5327170,0.651,False,False
5327310,0.669,False,False
5328146,0.633,True,False
5333236,0.711,False,False
5333327,0.734,False,False
5340440,0.962,False,False
5341032,0.578,True,False
5341682,0.987,True,False
5342510,0.92,True,False
5343349,0.707,False,False
5354162,0.624,True,False
5357670,0.955,False,False
5358414,0.646,False,False
5359749,0.951,False,False
5362452,0.679,False,False
5362817,0.953,False,False
5363148,0.635,True,False
5365084,0.627,True,False
5365567,0.636,True,False
5366229,0.965,False,False
5368032,0.961,False,False
5371747,0.662,False,False
5372185,0.673,False,False
5373269,0.61,True,False
5378767,0.967,False,False
5380212,0.701,False,False
5382356,0.712,False,False
5384958,0.714,False,False
5387571,0.616,True,False
5388188,0.703,False,False
5390360,0.626,True,False
5390840,0.615,True,False
5395059,0.616,True,False
5401658,0.621,True,False
5410698,0.577,True,True
5413352,0.679,False,False
5415069,0.701,False,False
5416620,0.731,False,False
5419501,0.723,False,False
5422619,0.657,True,False
5425361,0.962,False,False
5426054,0.957,False,False
5427641,0.704,False,False
5428334,0.712,False,False
5430787,0.631,True,False
5431445,0.535,True,False
5440255,0.706,False,False
5441059,0.611,True,False
5441161,0.614,True,False
5442900,0.735,False,False
5449852,0.696,False,False
5451113,0.776,False,False
5454236,0.642,False,False
5454811,0.582,True,False
5455591,0.583,True,False
5456003,0.905,True,False
5456882,0.96,False,False
5459682,0.574,True,False
5460208,0.727,False,False
5463638,0.663,False,False
5463672,0.651,True,False
5464788,0.722,False,False
5466454,0.731,False,False
5470100,0.622,True,False
5472739,0.705,False,False
5473875,0.66,False,False
5477458,0.533,True,True
5487277,0.956,False,False
5489853,0.655,False,False
5490857,0.616,True,False
5494097,0.632,True,False
5496474,0.979,True,False
5501937,0.959,False,False
5516328,0.964,False,False
5524112,0.613,True,False
5524675,0.707,False,False
5526076,0.708,False,False
5528903,0.577,True,False
5533021,0.972,False,False
5542296,0.641,False,False
5546402,0.728,False,False
5546890,0.716,False,False
5553065,0.622,True,False
5553677,0.97,False,False
5558301,0.72,False,False
5565328,0.667,False,False
5565409,0.98,False,False
5566365,0.79,False,False
5566411,0.965,False,False
5567552,0.606,True,False
5572437,0.6,True,False
5573452,0.607,True,False
5576719,0.976,False,False
5578220,0.498,True,True
5584658,0.73,False,False
5585587,0.666,False,False
5587737,0.639,True,False
5591299,0.984,True,False
5591783,0.667,False,False
5592282,0.647,True,False
5592801,0.686,False,False
5593296,0.626,True,False
5593911,0.715,False,False
5597050,0.98,False,False
5601251,0.654,False,False
5604417,0.635,True,False
5612371,0.979,False,False
5612413,0.713,False,False
5613147,0.709,False,False
5614421,0.641,True,False
5614747,0.662,False,False
5628076,0.615,True,False
5632872,0.965,False,False
5641917,0.939,False,False
5644526,0.985,True,False
5645128,0.642,False,False
5645649,0.791,False,False
5647699,0.651,False,False
5653127,0.609,True,False
5653611,0.712,False,False
5654080,0.723,False,False
5655799,0.69,False,False
5656999,0.962,True,False
5665694,0.716,False,False
5668447,0.92,True,False
5668917,0.668,False,False
5671372,0.713,False,False
5671999,0.636,True,False
5672213,0.48,True,True
5673907,0.791,False,False
5674447,0.713,False,False
5676393,0.955,False,False
5686241,0.692,False,False
5690764,0.646,False,False
5697000,0.718,False,False
5701364,0.707,False,False
5702390,0.589,True,False
5712274,0.962,False,False
5713826,0.959,False,False
5715261,0.945,False,False
5718157,0.498,True,True
5718487,0.94,False,False
5721385,0.709,False,False
5721797,0.944,False,False
5722612,0.976,False,False
5724936,0.966,False,False
5726449,0.381,True,True
5727076,0.601,True,False
5727990,0.647,False,False
5728399,0.701,False,False
5728458,0.693,True,False
5728517,0.601,True,False
5729179,0.609,True,False
5729818,0.517,True,True
5730205,0.596,True,False
5732411,0.491,True,True
5736456,0.943,False,False
5737135,0.674,False,False
5740005,0.602,True,False
5741493,0.954,False,False
5744536,0.574,True,False
5754722,0.935,False,False
5754772,0.937,False,False
5756377,0.635,True,False
5756877,0.73,False,False
5758355,0.617,True,False
5758987,0.591,True,False
5763010,0.607,True,False
5763115,0.538,True,False
5769633,0.726,False,False
5771599,0.711,False,False
5773053,0.602,True,False
5783355,0.496,True,True
5784583,0.789,False,False
5790909,0.653,False,False
5792787,0.706,False,False
5793173,0.934,False,False
5793693,0.574,True,False
5798316,0.721,False,False
5799231,0.659,True,False
5802751,0.619,True,False
5803179,0.932,True,False
5805339,0.972,False,False
5806336,0.758,False,False
5806521,0.711,False,False
5807090,0.683,False,False
5807390,0.687,False,False
5807982,0.69,False,False
5809155,0.682,False,False
5811627,0.694,False,False
5812544,0.948,False,False
5813928,0.968,False,False
5815079,0.71,False,False
5815696,0.96,False,False
5817145,0.687,False,False
5817859,0.777,False,False
5818526,0.787,False,False
5820924,0.962,False,False
5821286,0.717,False,False
5826307,0.966,False,False
5826751,0.608,True,False
5828347,0.609,True,False
5829271,0.713,False,False
5831387,0.716,False,False
5835439,0.968,False,False
5837036,0.579,True,True
5837692,0.961,False,False
5840350,0.673,False,False
5841170,0.679,False,False
5841675,0.72,False,False
5843888,0.704,False,False
5844306,0.739,False,False
5847133,0.964,False,False
5847484,0.658,False,False
5848619,0.65,False,False
5853442,0.616,True,False
5854348,0.619,True,False
5855599,0.971,False,False
5856191,0.677,False,False
5857477,0.706,False,False
5859296,0.621,True,False
5861067,0.587,True,False
5863069,0.729,False,False
5864517,0.628,True,False
5865811,0.649,True,False
5867631,0.964,False,False
5868117,0.735,False,False
5875063,0.704,False,False
5875225,0.648,True,False
5875945,0.978,False,False
5876597,0.666,False,False
5878847,0.978,False,False
5879937,0.979,True,False
5880261,0.964,False,False
5881087,0.949,False,False
5893428,0.909,True,False
5893446,0.613,True,False
5894178,0.96,False,False
5897985,0.715,False,False
5900776,0.654,False,False
5901385,0.932,False,False
5902267,0.712,False,False
5906833,0.642,True,False
5907221,0.708,False,False
5907577,0.658,False,False
5911199,0.681,False,False
5912924,0.955,False,False
5914009,0.52,True,False
5921397,0.975,False,False
5924411,0.596,True,False
5925881,0.904,True,False
5928354,0.959,False,False
5930073,0.974,False,False
5932536,0.97,False,False
5942745,0.959,False,False
5951432,0.644,True,False
5952751,0.96,False,False
5954857,0.659,False,False
5956248,0.693,False,False
5960470,0.737,False,False
5961023,0.648,True,False
5961871,0.595,True,False
5961915,0.652,True,False
5962999,0.588,True,False
5964783,0.953,False,False
5965836,0.948,False,False
5966371,0.669,False,False
5966726,0.641,False,False
5969093,0.96,False,False
5970753,0.639,True,False
5971645,0.952,True,False
5971670,0.601,True,False
5974011,0.677,False,False
5974286,0.741,False,False
5978258,0.704,False,False
5982986,0.716,False,False
5983167,0.748,False,False
5984262,0.673,True,False
5986836,0.881,True,False
5987519,0.704,False,False
5988109,0.73,False,False
5989067,0.817,False,False
5991172,0.63,True,False
5992527,0.634,True,False
5992974,0.587,True,False
5993112,0.577,True,False
5993593,0.57,True,False
5994463,0.682,False,False
5995309,0.73,False,False
6003539,0.555,True,False
6005627,0.79,False,False
6008562,0.706,False,False
6009854,0.704,False,False
6010250,0.637,False,False
6015056,0.654,False,False
6015155,0.647,True,False
6033130,0.877,True,False
6034586,0.978,False,False
6035340,0.589,True,False
6038625,0.71,False,False
6038731,0.941,False,False
6038865,0.69,False,False
6041498,0.815,False,False
6041734,0.632,True,False
6045763,0.649,False,False
6047106,0.973,False,False
6053974,0.967,False,False
6054540,0.969,False,False
6055185,0.575,True,False
6057360,0.647,True,False
6061617,0.683,False,False
6062603,0.971,False,False
6062818,0.743,False,False
6063505,0.719,False,False
6066624,0.97,False,False
6073633,0.713,False,False
