case_id,case_score,case_outlier,iso_outlier
6074388,0.978,False,False
6076676,0.67,False,False
6077845,0.961,False,False
6081254,0.905,True,False
6082023,0.974,False,False
6083655,0.959,False,False
6085626,0.631,True,False
6086562,0.724,False,False
6087770,0.793,False,False
6092670,0.58,True,False
6105227,0.596,True,False
6105454,0.664,False,False
6105663,0.679,False,False
6125259,0.699,False,False
6134047,0.699,False,False
6134259,0.955,False,False
6134381,0.653,False,False
6135407,0.7,False,False
6145350,0.905,True,False
6157945,0.662,False,False
6158388,0.971,False,False
6161224,0.6,True,False
6164509,0.967,False,False
6165886,0.593,True,False
6166328,0.555,True,False
6169798,0.793,False,False
6169851,0.968,False,False
6172598,0.67,False,False
6173157,0.605,True,False
6174043,0.963,False,False
6174288,0.644,False,False
6178091,0.636,True,False
6188193,0.931,False,False
6188394,0.711,False,False
6190055,0.951,False,False
6191068,0.645,True,False
6192381,0.795,False,False
6192424,0.637,True,False
6194463,0.637,True,False
6195470,0.965,False,False
6196098,0.965,False,False
6196679,0.719,False,False
6198647,0.706,False,False
6199183,0.793,False,False
6214392,0.706,False,False
6214789,0.672,False,False
6215702,0.928,True,False
6216087,0.792,False,False
6219265,0.606,True,False
6221178,0.713,False,False
6225448,0.533,True,False
6230633,0.792,False,False
6231158,0.654,False,False
6234248,0.699,False,False
6235455,0.695,False,False
6241250,0.709,False,False
6242265,0.652,False,False
6251195,0.958,False,False
6252330,0.576,True,False
6253622,0.974,False,False
6255826,0.977,False,False
6256131,0.714,False,False
6257437,0.788,False,False
6258058,0.784,False,False
6258078,0.526,True,False
6259237,0.587,True,False
6260222,0.624,True,False
6262264,0.63,True,False
6264961,0.673,True,False
6266326,0.555,True,False
6266702,0.706,False,False
6269249,0.978,False,False
6271098,0.618,True,False
6271343,0.708,False,False
6277580,0.618,True,False
6279703,0.704,False,False
6281705,0.959,False,False
6282128,0.808,False,False
6286335,0.607,True,False
6287204,0.943,False,False
6287370,0.588,True,False
6291642,0.616,True,False
6291828,0.732,False,False
6303229,0.985,True,False
6306902,0.96,False,False
6315657,0.965,False,False
6317425,0.7,False,False
6320961,0.566,True,False
6323789,0.964,False,False
6326428,0.965,False,False
6326676,0.978,True,False
6326939,0.674,False,False
6329824,0.708,False,False
6330931,0.966,False,False
6333937,0.656,True,False
6334890,0.847,True,True
6335615,0.733,False,False
6337320,0.977,False,False
6337336,0.675,False,False
6341234,0.964,False,False
6346693,0.652,False,False
6348006,0.929,True,False
6348497,0.944,False,False
6352582,0.579,True,False
6353197,0.958,False,False
6359155,0.982,True,False
6362866,0.671,False,False
6363899,0.738,False,False
6365056,0.641,True,False
6366378,0.597,True,False
6371745,0.623,True,False
6376412,0.569,True,False
6380746,0.622,True,False
6385420,0.96,False,False
6386016,0.964,False,False
6386560,0.962,False,False
6387109,0.565,True,False
6394255,0.979,False,False
6397266,0.563,True,False
6400096,0.714,False,False
6400889,0.677,False,False
6407340,0.512,True,True
6409786,0.787,False,False
6410512,0.95,False,False
6411044,0.699,False,False
6411604,0.699,False,False
6411753,0.79,False,False
6412211,0.976,False,False
6412623,0.949,False,False
6416011,0.975,False,False
6422222,0.976,False,False
6434262,0.613,True,False
6434761,0.711,False,False
6435157,0.708,False,False
6435559,0.701,False,False
6437086,0.543,True,False
6438258,0.737,False,False
6439475,0.729,False,False
6440131,0.638,True,False
6440880,0.724,False,False
6444167,0.596,True,False
6445046,0.966,False,False
6445741,0.692,False,False
6446198,0.961,False,False
6448670,0.97,False,False
6453659,0.534,True,False
6456015,0.628,True,False
6460118,0.753,False,False
6461132,0.644,False,False
6468291,0.655,False,False
6475754,0.855,True,True
6477211,0.961,False,False
6478170,0.705,False,False
6478309,0.692,False,False
6483638,0.64,True,False
6484565,0.697,False,False
6486979,0.709,False,False
6495523,0.675,False,False
6504151,0.651,False,False
6504462,0.739,False,False
6505790,0.678,False,False
6506752,0.609,True,False
6512825,0.708,False,False
6513350,0.551,True,False
6514120,0.97,False,False
6518890,0.657,True,False
6523976,0.689,False,False
6526752,0.681,False,False
6526798,0.684,False,False
6533864,0.961,False,False
6542307,0.709,False,False
6544083,0.723,False,False
6544948,0.614,True,False
6545658,0.682,False,False
6549723,0.723,False,False
6553313,0.911,True,False
6555437,0.941,False,False
6555449,0.672,False,False
6561614,0.984,True,False
6575095,0.596,True,False
6576270,0.678,False,False
6591710,0.651,False,False
6604482,0.682,False,False
6614469,0.664,False,False
6620384,0.729,False,False
6621700,0.617,True,False
6623149,0.727,False,False
6624085,0.708,False,False
6624128,0.51,True,True
6629617,0.638,True,False
6630162,0.621,True,False
6631131,0.66,False,False
6631719,0.956,True,False
6632320,0.985,True,False
6633422,0.563,True,False
6634941,0.691,False,False
6635497,0.724,False,False
6638726,0.664,False,False
6641717,0.703,False,False
6644461,0.725,False,False
6645450,0.578,True,False
6645709,0.633,True,False
6651018,0.571,True,True
6652606,0.62,True,False
6654208,0.913,True,False
6656204,0.946,True,False
6663166,0.701,False,False
6663932,0.577,True,False
6664925,0.62,True,False
6665050,0.977,False,False
6666424,0.95,False,False
6667690,0.686,False,False
6670499,0.777,True,False
6672625,0.69,False,False
6673380,0.932,True,False
6676044,0.616,True,False
6676682,0.661,False,False
6683743,0.681,False,False
6693692,0.773,False,False
6697061,0.66,False,False
6702750,0.599,True,False
6708703,0.698,False,False
6710389,0.988,True,False
6715123,0.668,False,False
6719320,0.614,True,False
6720199,0.704,False,False
6722054,0.958,False,False
6729578,0.669,False,False
6730196,0.926,True,False
6732304,0.964,False,False
6738268,0.79,False,False
6741690,0.685,False,False
6745404,0.707,False,False
6748778,0.59,True,False
6751105,0.66,False,False
6752952,0.671,False,False
6756283,0.601,True,False
6759614,0.642,True,False
6759705,0.495,True,True
6759926,0.623,True,False
6760476,0.604,True,False
6761217,0.583,True,False
6761985,0.995,True,False
6762418,0.567,True,False
6767533,0.636,True,False
6768144,0.552,True,False
6768644,0.607,True,False
6770161,0.621,True,False
6770876,0.963,False,False
6774731,0.693,False,False
6775278,0.978,False,False
6775458,0.68,False,False
6781730,0.963,False,False
6782495,0.561,True,False
6783894,0.96,False,False
6786244,0.549,True,True
6790238,0.783,False,False
6790759,0.787,False,False
6792629,0.96,False,False
6793252,0.601,True,False
6795627,0.972,False,False
6798637,0.93,True,False
6801267,0.611,True,False
6812488,0.615,True,False
6813470,0.71,False,False
6814989,0.665,False,False
6818206,0.963,False,False
6822389,0.663,False,False
6822944,0.79,False,False
6826291,0.965,False,False
6828065,0.609,True,False
6828302,0.651,False,False
6828980,0.985,True,False
6841299,0.699,False,False
6850100,0.95,True,False
6850848,0.79,False,False
6853138,0.638,True,False
6853358,0.624,True,False
6856355,0.973,False,False
6858704,0.65,False,False
6859906,0.713,False,False
6860513,0.609,True,False
6862950,0.638,True,False
6873525,0.697,False,False
6883196,0.572,True,False
6888481,0.665,False,False
6891174,0.923,True,False
6892758,0.976,False,False
6892880,0.686,False,False
6895043,0.75,False,False
6896155,0.898,True,False
6897881,0.728,False,False
6901580,0.937,False,False
6903760,0.647,False,False
6903817,0.634,True,False
6904647,0.651,False,False
6904736,0.707,False,False
6905732,0.72,False,False
6906765,0.705,False,False
6909804,0.964,False,False
6910405,0.984,True,False
6916062,0.963,False,False
6916791,0.627,True,False
6922255,0.592,True,False
6924460,0.675,False,False
6932459,0.905,True,False
6935038,0.673,False,False
6937987,0.928,False,False
6939350,0.646,False,False
6940627,0.663,False,False
6943119,0.902,True,False
6944630,0.688,False,False
6948824,0.949,False,False
6951370,0.973,False,False
6956092,0.653,False,False
6958203,0.59,True,False
6961179,0.715,False,False
6961786,0.68,False,False
6975382,0.658,False,False
6976989,0.627,True,False
6978178,0.677,False,False
6987008,0.677,False,False
6987403,0.727,False,False
6988362,0.959,False,False
6990307,0.58,True,False
6994492,0.601,True,False
6997227,0.938,True,False
6997929,0.789,False,False
7002848,0.964,False,False
7004349,0.627,True,False
7005690,0.703,False,False
7006971,0.567,True,False
7012106,0.66,False,False
7021161,0.974,False,False
7023395,0.627,True,False
7025596,0.592,True,True
7030315,0.605,True,False
7030739,0.661,False,False
7033274,0.985,True,False
7033573,0.629,True,False
7034980,0.554,True,False
7035892,0.951,False,False
7039903,0.687,False,False
7041205,0.648,False,False
7041552,0.989,True,False
7044141,0.974,True,False
7045138,0.665,False,False
7046558,0.688,False,False
7049922,0.988,True,False
7051218,0.71,False,False
7052980,0.663,False,False
7057408,0.985,True,False
7057482,0.636,True,False
7062577,0.717,False,False
7063268,0.791,False,False
7066675,0.592,True,False
7072212,0.737,False,False
7073744,0.559,True,False
7075309,0.591,True,False
7076310,0.685,False,False
7077944,0.642,True,False
7079504,0.572,True,True
7083071,0.668,False,False
7083712,0.951,False,False
7085925,0.7,False,False
7097531,0.702,False,False
7097591,0.547,True,False
7099142,0.974,False,False
7101494,0.62,True,False
7101985,0.972,False,False
7103197,0.663,False,False
7104240,0.958,False,False
7112866,0.647,True,False
7113691,0.723,False,False
7114250,0.59,True,False
7117458,0.702,False,False
7118291,0.932,False,False
7120872,0.712,False,False
7123859,0.731,False,False
7126056,0.972,False,False
7135238,0.929,True,False
7139204,0.627,True,False
7145059,0.703,False,False
7146854,0.671,True,False
7149896,0.582,True,False
7151547,0.545,True,False
7152123,0.975,False,False
7152812,0.928,True,False
7152871,0.96,False,False
7156047,0.967,False,False
7156788,0.608,True,False
7159731,0.681,False,False
7161159,0.969,False,False
7163603,0.695,False,False
7165269,0.66,True,False
7166656,0.698,False,False
7169062,0.909,True,False
7169907,0.896,True,False
7171453,0.659,False,False
7177218,0.608,True,False
7177829,0.688,False,False
7177944,0.653,False,False
7182297,0.973,False,False
7182301,0.615,True,False
7189765,0.698,False,False
7200281,0.955,False,False
7208889,0.728,False,False
7212255,0.7,False,False
7217330,0.968,False,False
7222486,0.559,True,False
7222559,0.596,True,False
7223031,0.976,False,False
7234984,0.971,False,False
7236751,0.691,True,False
7243858,0.685,False,False
7244758,0.95,False,False
7249728,0.69,False,False
7250385,0.649,True,False
7250959,0.67,False,False
7258497,0.933,False,False
7261262,0.721,False,False
7262529,0.698,True,False
7263125,0.926,True,False
7269805,0.697,False,False
7270465,0.731,False,False
7270608,0.964,False,False
7271152,0.7,False,False
7276577,0.658,False,False
7283037,0.683,False,False
7285563,0.551,True,False
7291868,0.581,True,False
7292724,0.728,False,False
7299747,0.984,True,False
7305087,0.602,True,False
7305278,0.635,False,False
7306621,0.951,False,False
7309993,0.633,False,False
7313352,0.582,True,False
7316661,0.965,False,False
7317996,0.671,True,False
7339566,0.967,False,False
7344398,0.618,True,False
7345348,0.947,False,False
7345974,0.681,False,False
7347920,0.69,False,False
7349398,0.606,True,False
7355348,0.59,True,False
7357941,0.981,True,False
7359228,0.677,False,False
7360083,0.602,True,False
7362250,0.723,False,False
7363757,0.587,True,False
7366017,0.705,False,False
7366993,0.695,False,False
7372828,0.694,False,False
7373433,0.707,False,False
7382003,0.596,True,False
7383085,0.714,False,False
7383719,0.633,True,False
7395467,0.713,False,False
7401299,0.912,True,False
7404276,0.714,False,False
7405556,0.695,False,False
7415162,0.724,False,False
7418345,0.642,True,False
7418934,0.962,False,False
7425450,0.706,False,False
7426936,0.964,False,False
7435943,0.792,False,False
7436297,0.643,True,False
7436412,0.703,False,False
7437388,0.683,False,False
7437937,0.554,True,False
7441732,0.734,False,False
7441734,0.696,False,False
7442730,0.71,False,False
7445786,0.95,False,False
7447534,0.649,True,False
7448195,0.615,True,False
7449093,0.598,True,False
7451372,0.793,False,False
7453531,0.708,False,False
7459695,0.986,True,False
7460248,0.687,True,False
7465504,0.732,False,False
7470605,0.897,True,False
7474526,0.708,False,False
7474797,0.609,True,False
7475842,0.956,False,False
7483585,0.686,False,False
7485572,0.651,True,False
7485924,0.641,True,False
7487950,0.962,False,False
7488069,0.952,False,False
7490340,0.664,False,False
7491579,0.682,False,False
7495749,0.678,False,False
7508773,0.69,False,False
7516329,0.686,True,False
7517546,0.644,True,False
7517672,0.716,False,False
7520248,0.697,False,False
7527227,0.685,False,False
7528095,0.685,True,False
7528732,0.686,True,False
7529388,0.686,True,False
7530092,0.686,True,False
7533372,0.645,False,False
7543345,0.958,False,False
7565293,0.625,True,False
7571970,0.688,False,False
7577592,0.64,True,False
7585867,0.649,False,False
7588864,0.703,False,False
7591124,0.96,False,False
7604497,0.701,False,False
7606832,0.676,True,False
7607376,0.637,True,False
7611331,0.654,False,False
7611464,0.673,False,False
7617428,0.961,False,False
7618711,0.958,False,False
7619425,0.674,True,False
7620130,0.964,False,False
7626352,0.677,False,False
7628524,0.97,False,False
7629076,0.958,False,False
7635406,0.96,False,False
7636966,0.795,False,False
7638162,0.963,False,False
7639227,0.689,False,False
7642469,0.575,True,False
7647130,0.961,False,False
7647899,0.957,False,False
7648208,0.642,False,False
7651225,0.958,False,False
7653693,0.691,False,False
7657344,0.663,False,False
7657908,0.926,True,False
7661455,0.948,False,False
7668765,0.579,True,False
7674460,0.556,True,False
7675260,0.727,False,False
7677088,0.56,True,False
7677837,0.692,False,False
7678216,0.57,True,False
7679577,0.599,True,False
7686662,0.608,True,False
7692082,0.688,False,False
7695782,0.957,False,False
7697704,0.699,True,False
7698530,0.665,False,False
7698954,0.684,False,False
7701768,0.929,False,False
7702574,0.592,True,False
7707473,0.555,True,False
7707857,0.798,False,False
7711445,0.683,False,False
7711523,0.965,False,False
7712092,0.952,False,False
7713560,0.597,True,False
7722807,0.703,False,False
7728802,0.722,False,False
7730247,0.964,False,False
7733647,0.637,False,False
7734317,0.616,True,False
7734846,0.595,True,False
7735884,0.663,False,False
7738258,0.652,False,False
7739099,0.966,False,False
7740268,0.779,False,False
7740813,0.965,False,False
7741397,0.976,False,False
7750271,0.619,True,False
7754935,0.96,False,False
7761751,0.79,False,False
7762378,0.679,False,False
7762666,0.725,False,False
7763434,0.548,True,False
7765826,0.979,False,False
7766599,0.612,True,False
7767140,0.602,True,False
7773880,0.963,False,False
7778644,0.956,False,False
7779162,0.802,False,False
7780645,0.657,False,False
7787749,0.721,False,False
7793626,0.704,False,False
7795212,0.727,False,False
7795927,0.603,True,False
7797048,0.715,False,False
7798506,0.573,True,False
7804021,0.722,False,False
7804828,0.96,False,False
7805378,0.667,True,False
7816003,0.803,False,False
7817460,0.706,False,False
7818684,0.639,True,False
7820961,0.678,False,False
7821973,0.716,False,False
7822904,0.714,False,False
7830863,0.677,False,False
7835395,0.973,False,False
7836105,0.521,True,True
7842386,0.941,False,False
7848540,0.612,True,False
7851869,0.975,False,False
7852421,0.957,False,False
7855627,0.636,True,False
7856458,0.731,False,False
7857916,0.675,False,False
7858043,0.625,True,False
7859212,0.599,True,False
7859551,0.971,False,False
7860765,0.96,False,False
7862062,0.959,False,False
7865763,0.705,False,False
7868319,0.624,True,False
7872455,0.793,False,False
7875598,0.673,False,False
7880079,0.583,True,False
7883809,0.696,False,False
7888932,0.956,False,False
7893781,0.781,False,False
7895949,0.92,True,False
7897311,0.629,True,False
7918493,0.94,False,False
7925491,0.941,False,False
7926105,0.586,True,False
7931482,0.624,True,False
7932405,0.794,False,False
7936199,0.958,False,False
7937991,0.545,True,False
7946707,0.946,False,False
7948966,0.643,True,False
7954530,0.98,False,False
7955961,0.971,False,False
7960584,0.964,False,False
7963590,0.97,False,False
7973997,0.666,False,False
7981629,0.583,True,False
7986787,0.664,False,False
7988095,0.689,False,False
7988901,0.715,False,False
7991899,0.702,False,False
7994120,0.679,False,False
7998724,0.665,False,False
8001523,0.792,False,False
8002847,0.793,False,False
8010570,0.793,False,False
8020544,0.694,False,False
8027191,0.61,True,False
8028373,0.684,False,False
8028791,0.731,False,False
8030430,0.705,False,False
8031863,0.96,False,False
8032021,0.546,True,False
8032377,0.703,False,False
8032380,0.665,False,False
8032512,0.752,False,False
8034559,0.588,True,False
8038520,0.722,False,False
8048024,0.723,False,False
8048622,0.713,False,False
8049861,0.597,True,False
8071502,0.966,False,False
8072132,0.688,False,False
8072426,0.609,True,False
8073092,0.795,False,False
8073908,0.961,False,False
8074221,0.97,False,False
8075465,0.628,True,False
8076853,0.652,False,False
8079309,0.632,True,False
8081306,0.658,False,False
8081926,0.971,False,False
8091138,0.633,True,False
8096985,0.967,False,False
8100224,0.647,True,False
8101742,0.627,True,False
8101824,0.651,False,False
8105485,0.991,True,False
8109754,0.721,False,False
8111510,0.719,False,False
8114705,0.724,False,False
8120901,0.658,False,False
8121807,0.695,False,False
8124718,0.671,False,False
8127796,0.59,True,False
8128051,0.657,False,False
8130242,0.595,True,False
8133904,0.791,False,False
8136363,0.592,True,False
8139173,0.965,False,False
8142772,0.688,False,False
8143906,0.582,True,False
8147338,0.719,False,False
8149872,0.965,False,False
8158993,0.617,True,False
8164326,0.715,False,False
8166154,0.704,False,False
8169427,0.755,False,False
8169701,0.62,True,False
8170442,0.686,False,False
8172773,0.626,True,False
8173449,0.63,True,False
8174047,0.588,True,False
8174445,0.583,True,False
8174735,0.635,True,False
8175426,0.967,False,False
8176045,0.667,False,False
8178383,0.788,False,False
8178940,0.584,True,False
8179588,0.661,False,False
8181859,0.661,False,False
8183356,0.721,False,False
8185923,0.629,True,False
8186565,0.604,True,False
8188651,0.61,True,False
8190147,0.709,False,False
8190364,0.676,False,False
8191611,0.973,False,False
8194835,0.97,False,False
8198811,0.697,False,False
8202655,0.709,False,False
8209668,0.797,False,False
8218566,0.69,False,False
8226955,0.674,False,False
8231149,0.721,False,False
8232327,0.797,False,False
8234931,0.701,False,False
8238212,0.704,False,False
8244295,0.695,False,False
8254473,0.584,True,False
8255179,0.662,False,False
8257360,0.981,True,False
8262096,0.632,True,False
8264362,0.68,False,False
8274080,0.704,False,False
8275297,0.646,True,False
8283613,0.655,False,False
8287457,0.697,True,False
8294389,0.956,False,False
8298536,0.964,False,False
8303948,0.526,True,True
8306839,0.62,True,False
8313926,0.958,False,False
8314926,0.986,True,False
8315982,0.597,True,False
8316412,0.58,True,False
8316485,0.561,True,False
8317694,0.681,False,False
8317817,0.674,False,False
8320330,0.61,True,False
8321092,0.698,False,False
8322334,0.965,False,False
8325079,0.654,False,False
8325358,0.97,False,False
8335203,0.964,False,False
8335795,0.974,False,False
8336360,0.595,True,False
8340869,0.693,False,False
8341958,0.58,True,False
8347744,0.986,True,False
8348716,0.678,False,False
8349702,0.982,True,False
8355757,0.969,False,False
8364770,0.979,True,False
8364872,0.796,False,False
8366557,0.846,False,False
8369406,0.716,False,False
8369615,0.667,False,False
8376591,0.98,True,False
8382551,0.951,False,False
8385480,0.967,False,False
8385951,0.662,False,False
8391570,0.613,True,False
8396403,0.657,False,False
8408274,0.973,False,False
8408947,0.986,True,False
8418824,0.727,False,False
8426421,0.544,True,True
8451264,0.739,False,False
8451757,0.566,True,False
8452404,0.986,True,False
8458491,0.66,True,False
8460578,0.664,False,False
8463513,0.986,True,False
8466834,0.986,True,False
8467908,0.986,True,False
8470219,0.986,True,False
8471927,0.967,False,False
8471932,0.698,True,False
8474458,0.986,True,False
8476322,0.964,False,False
8480760,0.99,True,False
8484319,0.748,False,False
8489127,0.7,False,False
8493574,0.968,False,False
8501395,0.804,False,False
8501411,0.662,False,False
8509770,0.702,False,False
8516829,0.585,True,False
8518480,0.719,False,False
8539642,0.704,False,False
8543246,0.712,False,False
8543810,0.593,True,False
8548040,0.68,False,False
8560656,0.593,True,False
8562165,0.649,True,False
8563494,0.741,False,False
8564134,0.656,False,False
8564151,0.602,True,False
8569635,0.564,True,False
8576828,0.97,False,False
8577583,0.63,True,False
8578018,0.94,False,False
8579077,0.686,False,False
8579497,0.96,False,False
8585331,0.584,True,False
8596767,0.644,True,False
8598589,0.694,False,False
8612622,0.956,False,False
8617453,0.72,False,False
8621929,0.71,False,False
8624215,0.563,True,False
8629760,0.684,False,False
8633035,0.673,True,False
8636344,0.7,False,False
8644669,0.71,False,False
8644877,0.617,True,False
8645734,0.962,False,False
8647377,0.728,False,False
8654326,0.732,False,False
8656695,0.736,False,False
8656868,0.703,False,False
8663155,0.704,False,False
8663165,0.954,False,False
8700718,0.7,False,False
8701444,0.653,False,False
8702398,0.695,False,False
8715194,0.697,False,False
8724035,0.631,True,False
8727562,0.696,False,False
8774164,0.934,True,False
8776069,0.64,False,False
8785857,0.613,True,False
8788772,0.96,False,False
8792660,0.672,False,False
8803360,0.654,False,False
8816045,0.578,True,False
8817180,0.642,True,False
8829080,0.955,False,False
8829649,0.659,False,False
8832002,0.656,False,False
8834612,0.649,True,False
8843528,0.666,False,False
8844839,0.939,False,False
8859892,0.701,False,False
8860806,0.57,True,False
8888718,0.543,True,False
8890742,0.534,True,False
8891394,0.631,True,False
8898945,0.972,False,False
8907131,0.778,False,False
8907898,0.98,True,False
8911987,0.954,False,False
8913590,0.682,False,False
8917745,0.679,False,False
8923144,0.551,True,False
8927467,0.592,True,False
8929083,0.703,False,False
8932608,0.95,False,False
8933208,0.969,False,False
8942110,0.707,False,False
8946715,0.716,False,False
8958806,0.913,True,False
8965415,0.673,False,False
8975339,0.699,False,False
8976429,0.647,False,False
8990276,0.582,True,False
8991661,0.89,True,False
8993816,0.952,False,False
8995259,0.738,False,False
8995546,0.704,False,False
8995940,0.968,False,False
8999155,0.57,True,False
9000511,0.645,False,False
9007760,0.64,True,False
9011318,0.564,True,False
9014599,0.66,False,False
9015862,0.62,True,False
9017684,0.633,True,False
9018123,0.685,False,False
9018759,0.948,False,False
9021820,0.627,True,False
9025432,0.718,False,False
9025500,0.679,False,False
9036938,0.972,False,False
9041246,0.692,False,False
9047782,0.632,True,False
9048907,0.954,False,False
9049694,0.97,False,False
9053650,0.639,True,False
9066971,0.643,False,False
9067715,0.682,False,False
9075096,0.591,True,False
9080260,0.931,True,False
9080578,0.972,False,False
9082470,0.634,True,False
9097145,0.885,True,False
9098006,0.912,True,False
9098941,0.531,True,True
9099389,0.638,True,False
9100575,0.968,False,False
9101318,0.955,False,False
9111678,0.97,False,False
9123706,0.968,False,False
9125996,0.957,False,False
9150076,0.61,True,False
9167758,0.71,False,False
9174238,0.697,False,False
9179796,0.925,True,False
9191942,0.669,False,False
9196374,0.963,False,False
9201561,0.718,False,False
9205062,0.889,True,False
9206411,0.964,False,False
9219365,0.618,True,False
9224728,0.667,False,False
9228306,0.956,False,False
9228881,0.601,True,False
9234488,0.648,False,False
9236448,0.461,True,True
9238521,0.964,False,False
9240307,0.557,True,False
9249818,0.947,False,False
9258790,0.946,False,False
9261094,0.592,True,False
9261915,0.616,True,False
9268970,0.968,False,False
9271582,0.522,True,True
9272821,0.572,True,False
9273546,0.554,True,False
9274334,0.663,False,False
9277960,0.954,False,False
9279439,0.722,False,False
9289794,0.61,True,False
9294679,0.699,False,False
9294844,0.659,False,False
9294913,0.726,False,False
9296457,0.703,False,False
9301004,0.74,False,False
9302121,0.74,False,False
9308630,0.98,False,False
9319087,0.625,True,False
9350580,0.72,False,False
9354231,0.657,False,False
9364940,0.674,False,False
9367580,0.617,True,False
9368907,0.982,True,False
9370575,0.643,True,False
9382672,0.703,False,False
9385469,0.609,True,False
9385858,0.669,False,False
9391003,0.592,True,False
9407043,0.654,False,False
9413347,0.641,True,False
9423481,0.709,False,False
9434532,0.517,True,True
9444254,0.595,True,False
9446362,0.647,False,False
9452532,0.72,False,False
9458146,0.708,False,False
9471964,0.577,True,False
9480457,0.723,False,False
9493705,0.599,True,False
9503811,0.695,False,False
9530137,0.698,False,False
9535500,0.699,True,False
9540467,0.698,False,False
9545433,0.636,True,False
9547278,0.693,False,False
9563552,0.975,False,False
9565386,0.965,False,False
9567378,0.654,False,False
9570464,0.608,True,False
9588798,0.957,False,False
9590706,0.739,False,False
9591978,0.714,False,False
9596680,0.699,False,False
9613235,0.603,True,False
9620082,0.94,False,False
9622410,0.601,True,False
9623867,0.641,True,False
9634797,0.97,False,False
9634948,0.6,True,False
9650510,0.715,False,False
9650529,0.972,False,False
9658829,0.716,False,False
9659806,0.957,False,False
9664151,0.652,False,False
9665543,0.691,False,False
9668857,0.698,False,False
9677504,0.612,True,False
9691296,0.958,False,False
9694792,0.644,False,False
9716467,0.704,False,False
9716670,0.626,True,False
9719630,0.969,False,False
9722205,0.689,False,False
9726660,0.665,False,False
9730107,0.954,False,False
9731420,0.667,False,False
9733169,0.665,False,False
9748760,0.702,False,False
9749934,0.661,False,False
9752586,0.721,False,False
9754734,0.696,False,False
9755606,0.694,False,False
9757462,0.681,False,False
9759532,0.721,False,False
9763607,0.611,True,False
9763899,0.649,False,False
9765562,0.7,False,False
9778762,0.688,True,False
9784062,0.97,False,False
9800831,0.959,False,False
9805926,0.643,True,False
9811944,0.72,False,False
9813539,0.726,False,False
9814368,0.72,False,False
9815827,0.716,False,False
9820918,0.7,False,False
9822245,0.704,False,False
9823536,0.969,False,False
9824852,0.649,False,False
9826442,0.699,False,False
9841661,0.676,False,False
9843486,0.695,False,False
9850791,0.612,True,False
9859436,0.627,True,False
9860189,0.608,True,False
9864493,0.577,True,False
9875475,0.722,False,False
9877690,0.738,False,False
9902382,0.628,True,False
9906635,0.68,False,False
9911223,0.94,False,False
9916795,0.706,False,False
9920352,0.68,False,False
9921959,0.684,False,False
9928174,0.661,False,False
9928730,0.527,True,False
9929739,0.614,True,False
9932857,0.684,False,False
9934283,0.733,False,False
9935207,0.939,False,False
9948337,0.695,False,False
9955807,0.699,False,False
9962430,0.931,False,False
9968787,0.676,False,False
9979771,0.645,True,False
9980914,0.611,True,False
9985736,0.642,True,False
9988309,0.649,False,False
9989001,0.722,False,False
9990829,0.74,False,False
9997047,0.636,True,False
9999524,0.65,False,False
Unknown,0.0,True,True
